측정소명,년,월,일,시,SO2,PM10,O3,NO2,CO
수창동,2007,1,1,1,0.01,30,0.005,0.058,3.9
지산동,2007,1,1,1,0.01,64,0.002,0.037,1
서호동,2007,1,1,1,0.018,35,0.008,0.022,1.8
이현동,2007,1,1,1,0.002,62,0.001,0.044,0.6
대명동,2007,1,1,1,0.011,45,0.005,0.055,2.3
노원동,2007,1,1,1,0.006,73,0.003,0.041,2.2
신암동,2007,1,1,1,0.01,52,0.001,0.039,1.1
태전동,2007,1,1,1,0.006,43,0.003,0.04,1.6
만촌동,2007,1,1,1,0.013,64,0.002,0.05,0.7
호림동,2007,1,1,1,0.004,39,0.003,0.03,0.8
현풍면,2007,1,1,1,0.005,31,0.002,0.033,0.8
수창동,2007,1,1,2,0.009,20,0.005,0.055,3.7
지산동,2007,1,1,2,0.009,65,0.002,0.035,1
서호동,2007,1,1,2,0.016,57,0.009,0.021,1.7
이현동,2007,1,1,2,0.002,62,0.001,0.048,0.8
대명동,2007,1,1,2,0.009,59,0.005,0.05,1.9
노원동,2007,1,1,2,0.006,68,0.003,0.041,2.3
신암동,2007,1,1,2,0.011,73,0.001,0.038,1.2
태전동,2007,1,1,2,0.006,44,0.003,0.041,1.6
만촌동,2007,1,1,2,0.012,64,0.001,0.046,0.8
호림동,2007,1,1,2,0.004,35,0.003,0.031,0.8
현풍면,2007,1,1,2,0.006,25,0.002,0.035,0.8
수창동,2007,1,1,3,0.009,26,0.006,0.053,3.2
지산동,2007,1,1,3,0.008,63,0.002,0.034,1
서호동,2007,1,1,3,0.015,46,0.008,0.021,1.7
이현동,2007,1,1,3,0.001,62,0.001,0.049,1
대명동,2007,1,1,3,0.008,45,0.004,0.047,1.8
노원동,2007,1,1,3,0.006,59,0.004,0.04,2.4
신암동,2007,1,1,3,0.012,67,0.001,0.038,1.3
태전동,2007,1,1,3,0.007,40,0.003,0.043,1.6
만촌동,2007,1,1,3,0.013,63,0.001,0.043,0.6
호림동,2007,1,1,3,0.005,42,0.003,0.03,0.9
현풍면,2007,1,1,3,0.008,29,0.001,0.035,0.9
수창동,2007,1,1,4,0.006,20,0.005,0.05,2.8
지산동,2007,1,1,4,0.009,58,0.002,0.03,1.1
서호동,2007,1,1,4,0.015,59,0.007,0.022,2
이현동,2007,1,1,4,0.001,62,0.001,0.042,0.8
대명동,2007,1,1,4,0.013,60,0.004,0.038,1.4
노원동,2007,1,1,4,0.005,47,0.003,0.039,2.3
신암동,2007,1,1,4,0.013,64,0.001,0.039,1.2
태전동,2007,1,1,4,0.006,44,0.003,0.037,1.5
만촌동,2007,1,1,4,0.015,66,0.001,0.047,1.2
호림동,2007,1,1,4,0.006,51,0.003,0.031,0.9
현풍면,2007,1,1,4,0.005,33,0.002,0.03,1
수창동,2007,1,1,5,0.01,18,0.005,0.049,3.1
지산동,2007,1,1,5,0.011,53,0.002,0.035,1.3
서호동,2007,1,1,5,0.02,35,0.008,0.023,2.3
이현동,2007,1,1,5,0.002,62,0.001,0.043,0.8
대명동,2007,1,1,5,0.015,34,0.005,0.04,1.6
노원동,2007,1,1,5,0.005,38,0.003,0.038,2.2
신암동,2007,1,1,5,0.015,53,0.001,0.04,1.4
태전동,2007,1,1,5,0.007,31,0.003,0.036,1.4
만촌동,2007,1,1,5,0.016,60,0.001,0.048,1.3
호림동,2007,1,1,5,0.006,50,0.003,0.033,0.9
현풍면,2007,1,1,5,0.009,38,0.002,0.035,1
수창동,2007,1,1,6,0.009,15,0.004,0.047,2.7
지산동,2007,1,1,6,0.013,67,0.002,0.034,1.4
서호동,2007,1,1,6,0.016,21,0.008,0.02,1.9
이현동,2007,1,1,6,0.002,62,0.001,0.041,0.7
대명동,2007,1,1,6,0.016,53,0.005,0.037,1.3
노원동,2007,1,1,6,0.007,40,0.004,0.038,2
신암동,2007,1,1,6,0.014,53,0.001,0.039,1.3
태전동,2007,1,1,6,0.007,30,0.003,0.036,1.3
만촌동,2007,1,1,6,0.015,63,0.001,0.046,0.9
호림동,2007,1,1,6,0.006,34,0.003,0.032,0.9
현풍면,2007,1,1,6,0.008,27,0.001,0.032,1
수창동,2007,1,1,7,0.011,10,0.004,0.045,2.3
지산동,2007,1,1,7,0.013,61,0.002,0.033,1.3
서호동,2007,1,1,7,0.017,37,0.008,0.023,2
이현동,2007,1,1,7,0.001,62,0.001,0.04,0.8
대명동,2007,1,1,7,0.01,33,0.004,0.039,1.3
노원동,2007,1,1,7,0.007,42,0.004,0.038,1.9
신암동,2007,1,1,7,0.013,49,0.001,0.041,1.3
태전동,2007,1,1,7,0.007,31,0.003,0.037,1.3
만촌동,2007,1,1,7,0.018,69,0.001,0.05,1
호림동,2007,1,1,7,0.008,40,0.003,0.03,0.8
현풍면,2007,1,1,7,0.007,40,0.001,0.032,1.1
수창동,2007,1,1,8,0.011,8,0.005,0.047,2.4
지산동,2007,1,1,8,0.013,62,0.002,0.032,1.3
서호동,2007,1,1,8,0.017,29,0.008,0.02,1.8
이현동,2007,1,1,8,0.002,62,0.001,0.042,0.8
대명동,2007,1,1,8,0.011,33,0.004,0.045,1.6
노원동,2007,1,1,8,0.006,31,0.004,0.038,2.1
신암동,2007,1,1,8,0.016,46,0.001,0.044,1.5
태전동,2007,1,1,8,0.008,33,0.003,0.038,1.4
만촌동,2007,1,1,8,0.016,54,0.001,0.048,0.9
호림동,2007,1,1,8,0.006,49,0.003,0.03,0.9
현풍면,2007,1,1,8,0.01,32,0.001,0.035,1.1
수창동,2007,1,1,9,0.01,8,0.004,0.047,2.1
지산동,2007,1,1,9,0.014,68,0.002,0.033,1.2
서호동,2007,1,1,9,0.016,52,0.008,0.019,1.6
이현동,2007,1,1,9,0.002,62,0.002,0.042,0.9
대명동,2007,1,1,9,0.009,48,0.004,0.039,1.5
노원동,2007,1,1,9,0.007,59,0.004,0.038,2
신암동,2007,1,1,9,0.012,43,0.001,0.035,1.2
태전동,2007,1,1,9,0.009,37,0.003,0.037,1.4
만촌동,2007,1,1,9,0.014,69,0.002,0.041,0.5
호림동,2007,1,1,9,0.006,48,0.004,0.029,0.9
현풍면,2007,1,1,9,0.01,28,0.003,0.032,1.1
수창동,2007,1,1,10,0.01,8,0.005,0.043,1.8
지산동,2007,1,1,10,0.015,59,0.002,0.035,1.2
서호동,2007,1,1,10,0.019,42,0.008,0.025,1.9
이현동,2007,1,1,10,0.002,62,0.003,0.038,0.7
대명동,2007,1,1,10,0.009,29,0.005,0.038,1.2
노원동,2007,1,1,10,0.009,59,0.005,0.037,1.5
신암동,2007,1,1,10,0.014,59,0.002,0.041,1.4
태전동,2007,1,1,10,0.011,40,0.004,0.041,1.4
만촌동,2007,1,1,10,0.019,73,0.002,0.051,0.7
호림동,2007,1,1,10,0.009,51,0.005,0.028,0.8
현풍면,2007,1,1,10,0.011,37,0.005,0.032,1.3
수창동,2007,1,1,11,0.008,13,0.006,0.041,1.5
지산동,2007,1,1,11,0.017,69,0.002,0.033,0.8
서호동,2007,1,1,11,0.023,63,0.008,0.031,2
이현동,2007,1,1,11,0.001,62,0.006,0.037,0.6
대명동,2007,1,1,11,0.011,27,0.007,0.038,1.2
노원동,2007,1,1,11,0.01,44,0.007,0.037,1.5
신암동,2007,1,1,11,0.017,59,0.004,0.047,1.3
태전동,2007,1,1,11,0.011,47,0.005,0.038,1.1
만촌동,2007,1,1,11,0.02,51,0.003,0.046,0.4
호림동,2007,1,1,11,0.009,69,0.007,0.031,0.8
현풍면,2007,1,1,11,0.012,47,0.008,0.031,1
수창동,2007,1,1,12,0.005,34,0.007,0.04,1.9
지산동,2007,1,1,12,0.015,68,0.005,0.033,0.8
서호동,2007,1,1,12,0.02,62,0.011,0.025,1.3
이현동,2007,1,1,12,0.002,62,0.009,0.037,0.6
대명동,2007,1,1,12,0.011,49,0.008,0.035,1.1
노원동,2007,1,1,12,0.009,39,0.008,0.037,1.5
신암동,2007,1,1,12,0.015,55,0.008,0.038,0.8
태전동,2007,1,1,12,0.01,41,0.009,0.032,0.9
만촌동,2007,1,1,12,0.018,50,0.006,0.04,0.2
호림동,2007,1,1,12,0.008,92,0.011,0.03,0.8
현풍면,2007,1,1,12,0.011,33,0.013,0.026,0.8
수창동,2007,1,1,13,0.004,89,0.01,0.039,2.3
지산동,2007,1,1,13,0.013,66,0.009,0.029,0.6
서호동,2007,1,1,13,0.021,63,0.013,0.023,1.2
이현동,2007,1,1,13,0.002,62,0.011,0.041,0.6
대명동,2007,1,1,13,0.007,29,0.012,0.033,1
노원동,2007,1,1,13,0.01,32,0.009,0.038,1.7
신암동,2007,1,1,13,0.014,66,0.01,0.04,0.8
태전동,2007,1,1,13,0.01,34,0.011,0.03,0.8
만촌동,2007,1,1,13,0.016,48,0.011,0.037,0.2
호림동,2007,1,1,13,0.007,90,0.012,0.031,0.8
현풍면,2007,1,1,13,0.009,20,0.018,0.022,0.6
수창동,2007,1,1,14,0.003,137,0.011,0.039,2.4
지산동,2007,1,1,14,0.011,61,0.015,0.026,0.6
서호동,2007,1,1,14,0.023,32,0.018,0.018,0.9
이현동,2007,1,1,14,0.002,62,0.012,0.038,0.5
대명동,2007,1,1,14,0.008,30,0.011,0.038,1.1
노원동,2007,1,1,14,0.011,20,0.008,0.039,1.7
신암동,2007,1,1,14,0.014,42,0.011,0.037,0.8
태전동,2007,1,1,14,0.009,40,0.01,0.034,0.8
만촌동,2007,1,1,14,0.017,39,0.014,0.036,0.3
호림동,2007,1,1,14,0.011,62,0.013,0.034,0.8
현풍면,2007,1,1,14,0.009,22,0.02,0.022,0.7
수창동,2007,1,1,15,0.004,173,0.01,0.045,2.7
지산동,2007,1,1,15,0.01,46,0.02,0.022,0.5
서호동,2007,1,1,15,0.025,24,0.013,0.025,1.2
이현동,2007,1,1,15,0.002,62,0.011,0.037,0.5
대명동,2007,1,1,15,0.008,32,0.009,0.041,1.1
노원동,2007,1,1,15,0.01,24,0.009,0.038,1.5
신암동,2007,1,1,15,0.013,42,0.01,0.039,0.7
태전동,2007,1,1,15,0.009,39,0.012,0.028,0.7
만촌동,2007,1,1,15,0.017,44,0.009,0.043,0.3
호림동,2007,1,1,15,0.005,39,0.016,0.029,0.8
현풍면,2007,1,1,15,0.009,29,0.021,0.023,0.7
수창동,2007,1,1,16,0.003,160,0.008,0.045,2.6
지산동,2007,1,1,16,0.012,37,0.005,0.035,0.6
서호동,2007,1,1,16,0.023,29,0.012,0.024,1.1
이현동,2007,1,1,16,0.001,62,0.011,0.036,0.4
대명동,2007,1,1,16,0.008,30,0.009,0.038,0.9
노원동,2007,1,1,16,0.009,20,0.01,0.037,1.5
신암동,2007,1,1,16,0.015,31,0.007,0.043,0.8
태전동,2007,1,1,16,0.009,40,0.013,0.026,0.7
만촌동,2007,1,1,16,0.017,36,0.009,0.044,0.4
호림동,2007,1,1,16,0.005,42,0.018,0.026,0.8
현풍면,2007,1,1,16,0.008,29,0.02,0.024,0.7
수창동,2007,1,1,17,0.004,120,0.006,0.052,2.8
지산동,2007,1,1,17,0.012,56,0.002,0.035,0.6
서호동,2007,1,1,17,0.023,51,0.009,0.026,1.2
이현동,2007,1,1,17,0.001,62,0.008,0.041,0.5
대명동,2007,1,1,17,0.01,18,0.005,0.046,1
노원동,2007,1,1,17,0.008,41,0.011,0.037,1.5
신암동,2007,1,1,17,0.013,50,0.006,0.042,0.7
태전동,2007,1,1,17,0.009,33,0.011,0.031,0.7
만촌동,2007,1,1,17,0.018,41,0.005,0.047,0.4
호림동,2007,1,1,17,0.004,47,0.019,0.027,0.7
현풍면,2007,1,1,17,0.007,29,0.02,0.025,0.7
수창동,2007,1,1,18,0.005,93,0.004,0.057,3.2
지산동,2007,1,1,18,0.012,68,0.002,0.038,0.7
서호동,2007,1,1,18,0.021,58,0.008,0.028,1.2
이현동,2007,1,1,18,0.001,62,0.003,0.048,0.5
대명동,2007,1,1,18,0.008,36,0.005,0.05,1.2
노원동,2007,1,1,18,0.009,43,0.005,0.038,1.4
신암동,2007,1,1,18,0.015,48,0.002,0.05,0.9
태전동,2007,1,1,18,0.009,33,0.005,0.04,0.8
만촌동,2007,1,1,18,0.018,44,0.001,0.053,0.5
호림동,2007,1,1,18,0.004,42,0.015,0.034,0.7
현풍면,2007,1,1,18,0.007,25,0.013,0.033,0.8
수창동,2007,1,1,19,0.004,84,0.005,0.057,3.1
지산동,2007,1,1,19,0.012,66,0.002,0.039,0.9
서호동,2007,1,1,19,0.025,68,0.008,0.031,1.6
이현동,2007,1,1,19,0.002,62,0.002,0.048,0.5
대명동,2007,1,1,19,0.008,35,0.004,0.053,1.4
노원동,2007,1,1,19,0.01,49,0.005,0.039,1.6
신암동,2007,1,1,19,0.017,49,0.001,0.053,1.1
태전동,2007,1,1,19,0.01,40,0.004,0.043,0.9
만촌동,2007,1,1,19,0.018,37,0.001,0.055,0.5
호림동,2007,1,1,19,0.006,52,0.005,0.049,0.9
현풍면,2007,1,1,19,0.01,35,0.009,0.033,1
수창동,2007,1,1,20,0.008,57,0.005,0.057,3.4
지산동,2007,1,1,20,0.014,57,0.002,0.043,1.3
서호동,2007,1,1,20,0.03,68,0.006,0.029,1.7
이현동,2007,1,1,20,0.002,62,0.001,0.051,0.6
대명동,2007,1,1,20,0.011,27,0.004,0.054,1.6
노원동,2007,1,1,20,0.01,39,0.003,0.039,1.5
신암동,2007,1,1,20,0.018,45,0.001,0.054,1.2
태전동,2007,1,1,20,0.01,42,0.003,0.049,1.1
만촌동,2007,1,1,20,0.019,42,0.001,0.06,0.7
호림동,2007,1,1,20,0.006,54,0.003,0.052,1.2
현풍면,2007,1,1,20,0.011,51,0.01,0.031,0.9
수창동,2007,1,1,21,0.012,51,0.005,0.059,3.7
지산동,2007,1,1,21,0.013,70,0.002,0.039,1.1
서호동,2007,1,1,21,0.032,65,0.007,0.032,2.1
이현동,2007,1,1,21,0.001,62,0.001,0.052,0.5
대명동,2007,1,1,21,0.012,16,0.004,0.055,1.6
노원동,2007,1,1,21,0.011,52,0.003,0.04,2
신암동,2007,1,1,21,0.017,49,0.001,0.053,1.4
태전동,2007,1,1,21,0.009,45,0.003,0.049,1.2
만촌동,2007,1,1,21,0.022,42,0.001,0.064,1
호림동,2007,1,1,21,0.005,56,0.003,0.046,1
현풍면,2007,1,1,21,0.011,39,0.006,0.033,1.1
수창동,2007,1,1,22,0.014,47,0.005,0.063,4.2
지산동,2007,1,1,22,0.013,64,0.002,0.042,1.1
서호동,2007,1,1,22,0.029,75,0.007,0.032,2
이현동,2007,1,1,22,0.002,62,0.001,0.054,0.8
대명동,2007,1,1,22,0.01,25,0.005,0.054,1.6
노원동,2007,1,1,22,0.012,35,0.004,0.041,2.6
신암동,2007,1,1,22,0.013,67,0.001,0.05,1
태전동,2007,1,1,22,0.009,57,0.003,0.05,1.5
만촌동,2007,1,1,22,0.026,60,0.001,0.069,1.4
호림동,2007,1,1,22,0.005,58,0.003,0.044,1
현풍면,2007,1,1,22,0.009,42,0.004,0.035,1
수창동,2007,1,1,23,0.012,57,0.008,0.062,4.1
지산동,2007,1,1,23,0.016,63,0.002,0.043,1.4
서호동,2007,1,1,23,0.025,62,0.008,0.031,1.9
이현동,2007,1,1,23,0.001,62,0.001,0.054,0.8
대명동,2007,1,1,23,0.008,58,0.004,0.045,1.3
노원동,2007,1,1,23,0.013,54,0.003,0.042,2.7
신암동,2007,1,1,23,0.013,62,0.001,0.05,1.1
태전동,2007,1,1,23,0.009,67,0.003,0.05,1.4
만촌동,2007,1,1,23,0.023,70,0.001,0.06,1.1
호림동,2007,1,1,23,0.005,63,0.003,0.041,0.9
현풍면,2007,1,1,23,0.007,48,0.007,0.028,0.9
수창동,2007,1,1,24,0.013,40,0.005,0.062,4.1
지산동,2007,1,1,24,0.015,65,0.002,0.04,1.2
서호동,2007,1,1,24,0.027,61,0.008,0.034,2.2
이현동,2007,1,1,24,0.001,62,0.001,0.053,0.7
대명동,2007,1,1,24,0.01,32,0.004,0.046,1.4
노원동,2007,1,1,24,0.011,41,0.004,0.042,2.2
신암동,2007,1,1,24,0.013,53,0.001,0.049,1
태전동,2007,1,1,24,0.008,52,0.003,0.046,1.2
만촌동,2007,1,1,24,0.022,68,0.001,0.062,1.1
호림동,2007,1,1,24,0.005,59,0.003,0.042,1.1
현풍면,2007,1,1,24,0.006,39,0.001,0.035,1
수창동,2007,1,2,1,0.014,51,0.005,0.061,4.6
지산동,2007,1,2,1,0.013,69,0.002,0.038,1.1
서호동,2007,1,2,1,0.025,58,0.007,0.027,2
이현동,2007,1,2,1,0.002,62,0.001,0.056,0.9
대명동,2007,1,2,1,0.009,21,0.004,0.047,1.3
노원동,2007,1,2,1,0.01,66,0.004,0.04,2.3
신암동,2007,1,2,1,0.016,63,0.001,0.052,1.4
태전동,2007,1,2,1,0.007,44,0.003,0.047,1.3
만촌동,2007,1,2,1,0.018,63,0.001,0.057,0.9
호림동,2007,1,2,1,0.005,43,0.003,0.041,1.1
현풍면,2007,1,2,1,0.007,39,0.002,0.033,1.1
수창동,2007,1,2,2,0.009,49,0.005,0.062,4.5
지산동,2007,1,2,2,0.01,61,0.002,0.034,0.7
서호동,2007,1,2,2,0.021,57,0.006,0.022,1.4
이현동,2007,1,2,2,0.002,62,0.001,0.053,0.9
대명동,2007,1,2,2,0.009,18,0.005,0.047,1.6
노원동,2007,1,2,2,0.01,48,0.004,0.041,2.4
신암동,2007,1,2,2,0.015,44,0.001,0.049,1.4
태전동,2007,1,2,2,0.008,41,0.003,0.039,1.3
만촌동,2007,1,2,2,0.013,63,0.001,0.045,0.5
호림동,2007,1,2,2,0.005,45,0.003,0.04,1.2
현풍면,2007,1,2,2,0.005,34,0.006,0.023,0.9
수창동,2007,1,2,3,0.011,49,0.005,0.057,4.4
지산동,2007,1,2,3,0.01,50,0.002,0.033,0.8
서호동,2007,1,2,3,0.02,56,0.007,0.022,1.6
이현동,2007,1,2,3,0.002,62,0.001,0.045,0.9
대명동,2007,1,2,3,0.005,18,0.004,0.036,1.2
노원동,2007,1,2,3,0.009,72,0.004,0.04,2.4
신암동,2007,1,2,3,0.014,63,0.001,0.043,1.1
태전동,2007,1,2,3,0.007,41,0.003,0.035,1.1
만촌동,2007,1,2,3,0.014,57,0.001,0.047,0.6
호림동,2007,1,2,3,0.003,34,0.003,0.03,0.9
현풍면,2007,1,2,3,0.005,32,0.002,0.028,1
수창동,2007,1,2,4,0.007,46,0.005,0.05,4
지산동,2007,1,2,4,0.01,61,0.002,0.031,0.9
서호동,2007,1,2,4,0.021,46,0.006,0.022,1.8
이현동,2007,1,2,4,0.002,62,0.001,0.044,0.8
대명동,2007,1,2,4,0.007,24,0.004,0.035,1.2
노원동,2007,1,2,4,0.008,68,0.004,0.038,1.9
신암동,2007,1,2,4,0.017,72,0.001,0.046,1.3
태전동,2007,1,2,4,0.006,33,0.003,0.034,1.1
만촌동,2007,1,2,4,0.019,49,0.001,0.051,1
호림동,2007,1,2,4,0.003,15,0.003,0.03,0.9
현풍면,2007,1,2,4,0.006,35,0.003,0.029,1
수창동,2007,1,2,5,0.008,51,0.004,0.048,4.2
지산동,2007,1,2,5,0.009,61,0.002,0.03,0.9
서호동,2007,1,2,5,0.018,50,0.006,0.018,1.3
이현동,2007,1,2,5,0.002,62,0.001,0.04,0.7
대명동,2007,1,2,5,0.007,39,0.004,0.037,1.5
노원동,2007,1,2,5,0.006,73,0.003,0.037,1.8
신암동,2007,1,2,5,0.018,52,0.001,0.038,1.3
태전동,2007,1,2,5,0.006,34,0.003,0.032,0.9
만촌동,2007,1,2,5,0.016,45,0.001,0.045,0.8
호림동,2007,1,2,5,0.003,37,0.003,0.03,0.9
현풍면,2007,1,2,5,0.005,31,0.004,0.026,0.9
수창동,2007,1,2,6,0.007,37,0.005,0.046,4
지산동,2007,1,2,6,0.009,65,0.002,0.03,0.9
서호동,2007,1,2,6,0.02,36,0.007,0.022,1.8
이현동,2007,1,2,6,0.002,62,0.001,0.044,0.8
대명동,2007,1,2,6,0.007,60,0.004,0.035,1.3
노원동,2007,1,2,6,0.007,80,0.003,0.038,2
신암동,2007,1,2,6,0.015,47,0.001,0.037,1
태전동,2007,1,2,6,0.007,29,0.003,0.035,1.2
만촌동,2007,1,2,6,0.017,46,0.001,0.045,0.8
호림동,2007,1,2,6,0.004,33,0.003,0.028,1
현풍면,2007,1,2,6,0.005,34,0.002,0.027,0.9
수창동,2007,1,2,7,0.009,34,0.005,0.05,3.8
지산동,2007,1,2,7,0.009,58,0.002,0.028,0.9
서호동,2007,1,2,7,0.021,47,0.007,0.028,1.6
이현동,2007,1,2,7,0.001,62,0.001,0.041,0.8
대명동,2007,1,2,7,0.006,54,0.004,0.038,1.4
노원동,2007,1,2,7,0.007,64,0.004,0.039,2.1
신암동,2007,1,2,7,0.012,38,0.001,0.038,1
태전동,2007,1,2,7,0.007,40,0.003,0.036,1.2
만촌동,2007,1,2,7,0.019,52,0.001,0.049,0.9
호림동,2007,1,2,7,0.004,37,0.003,0.029,1
현풍면,2007,1,2,7,0.006,35,0.003,0.027,0.9
수창동,2007,1,2,8,0.012,28,0.005,0.06,4.3
지산동,2007,1,2,8,0.007,52,0.002,0.026,0.8
서호동,2007,1,2,8,0.022,43,0.007,0.027,1.8
이현동,2007,1,2,8,0.001,62,0.001,0.048,1.2
대명동,2007,1,2,8,0.007,36,0.005,0.043,1.6
노원동,2007,1,2,8,0.01,54,0.004,0.04,2.7
신암동,2007,1,2,8,0.012,35,0.001,0.041,1.1
태전동,2007,1,2,8,0.012,43,0.003,0.041,1.5
만촌동,2007,1,2,8,0.02,49,0.001,0.053,0.8
호림동,2007,1,2,8,0.005,31,0.004,0.032,1.1
현풍면,2007,1,2,8,0.007,36,0.001,0.032,1
수창동,2007,1,2,9,0.014,24,0.006,0.062,4.2
지산동,2007,1,2,9,0.01,52,0.002,0.031,1.1
서호동,2007,1,2,9,0.021,33,0.008,0.029,2.6
이현동,2007,1,2,9,0.002,62,0.002,0.054,1.4
대명동,2007,1,2,9,0.01,47,0.005,0.053,2.2
노원동,2007,1,2,9,0.013,80,0.005,0.042,3.4
신암동,2007,1,2,9,0.014,51,0.001,0.048,1.6
태전동,2007,1,2,9,0.011,53,0.003,0.046,1.6
만촌동,2007,1,2,9,0.019,62,0.001,0.052,0.9
호림동,2007,1,2,9,0.009,53,0.004,0.037,1.2
현풍면,2007,1,2,9,0.007,45,0.002,0.032,1.1
수창동,2007,1,2,10,0.014,33,0.005,0.066,4.2
지산동,2007,1,2,10,0.013,65,0.002,0.035,1.4
서호동,2007,1,2,10,0.023,49,0.009,0.033,2.3
이현동,2007,1,2,10,0.001,62,0.002,0.067,1.5
대명동,2007,1,2,10,0.013,70,0.005,0.058,2.3
노원동,2007,1,2,10,0.021,51,0.005,0.044,3.1
신암동,2007,1,2,10,0.018,52,0.002,0.051,1.5
태전동,2007,1,2,10,0.013,66,0.004,0.063,2.2
만촌동,2007,1,2,10,0.02,58,0.001,0.056,0.8
호림동,2007,1,2,10,0.013,62,0.004,0.05,1.3
현풍면,2007,1,2,10,0.011,53,0.006,0.033,1.1
수창동,2007,1,2,11,0.015,40,0.006,0.07,4.5
지산동,2007,1,2,11,0.015,79,0.003,0.036,1.2
서호동,2007,1,2,11,0.028,72,0.008,0.037,2.2
이현동,2007,1,2,11,0.001,62,0.003,0.069,1.3
대명동,2007,1,2,11,0.016,60,0.005,0.071,2.5
노원동,2007,1,2,11,0.025,45,0.005,0.048,3.4
신암동,2007,1,2,11,0.021,77,0.003,0.066,2
태전동,2007,1,2,11,0.02,88,0.005,0.056,1.6
만촌동,2007,1,2,11,0.021,75,0.001,0.068,0.9
호림동,2007,1,2,11,0.012,90,0.005,0.048,1.1
현풍면,2007,1,2,11,0.011,51,0.01,0.033,1.1
지산동,2007,1,2,12,0.011,69,0.009,0.03,0.7
서호동,2007,1,2,12,0.026,54,0.01,0.029,1.5
이현동,2007,1,2,12,0.001,62,0.006,0.069,0.9
대명동,2007,1,2,12,0.021,82,0.005,0.072,1.9
노원동,2007,1,2,12,0.026,30,0.006,0.05,3
신암동,2007,1,2,12,0.021,93,0.004,0.072,1.8
태전동,2007,1,2,12,0.018,80,0.007,0.044,0.9
만촌동,2007,1,2,12,0.018,97,0.003,0.061,0.4
호림동,2007,1,2,12,0.016,105,0.008,0.05,1
현풍면,2007,1,2,12,0.009,47,0.017,0.028,0.9
수창동,2007,1,2,13,0.02,63,0.008,0.057,1.3
지산동,2007,1,2,13,0.019,63,0.008,0.043,1
서호동,2007,1,2,13,0.026,36,0.013,0.027,1.3
이현동,2007,1,2,13,0.002,62,0.009,0.061,0.7
대명동,2007,1,2,13,0.01,73,0.009,0.054,1.1
노원동,2007,1,2,13,0.02,32,0.008,0.047,2.2
신암동,2007,1,2,13,0.019,101,0.005,0.07,1.5
태전동,2007,1,2,13,0.012,76,0.014,0.029,0.7
만촌동,2007,1,2,13,0.023,80,0.003,0.071,0.7
호림동,2007,1,2,13,0.01,74,0.013,0.042,0.8
현풍면,2007,1,2,13,0.006,41,0.028,0.019,0.9
수창동,2007,1,2,14,0.015,69,0.012,0.043,1.7
지산동,2007,1,2,14,0.016,84,0.013,0.039,0.7
서호동,2007,1,2,14,0.032,25,0.012,0.033,1.4
이현동,2007,1,2,14,0.001,62,0.014,0.041,0.5
노원동,2007,1,2,14,0.018,23,0.011,0.043,1.8
신암동,2007,1,2,14,0.021,86,0.01,0.056,0.9
태전동,2007,1,2,14,0.009,43,0.02,0.021,0.6
만촌동,2007,1,2,14,0.023,76,0.008,0.06,0.3
호림동,2007,1,2,14,0.005,49,0.022,0.027,0.7
현풍면,2007,1,2,14,0.006,29,0.032,0.017,1
수창동,2007,1,2,15,0.013,69,0.013,0.039,1.6
지산동,2007,1,2,15,0.009,61,0.022,0.024,0.5
서호동,2007,1,2,15,0.033,32,0.014,0.027,1.1
대명동,2007,1,2,15,0.013,44,0.016,0.036,0.7
노원동,2007,1,2,15,0.013,22,0.018,0.039,1.5
신암동,2007,1,2,15,0.014,78,0.014,0.043,0.7
태전동,2007,1,2,15,0.008,34,0.023,0.018,0.6
만촌동,2007,1,2,15,0.017,54,0.013,0.047,0.1
호림동,2007,1,2,15,0.005,38,0.024,0.026,0.7
현풍면,2007,1,2,15,0.005,18,0.033,0.015,0.9
수창동,2007,1,2,16,0.016,123,0.017,0.031,1.4
지산동,2007,1,2,16,0.01,39,0.017,0.028,0.5
서호동,2007,1,2,16,0.035,29,0.015,0.025,0.9
이현동,2007,1,2,16,0.001,0,0.016,0.033,0.4
대명동,2007,1,2,16,0.01,34,0.018,0.032,0.9
노원동,2007,1,2,16,0.015,45,0.016,0.037,1.5
신암동,2007,1,2,16,0.013,55,0.016,0.035,0.5
태전동,2007,1,2,16,0.006,27,0.022,0.019,0.6
만촌동,2007,1,2,16,0.019,47,0.015,0.043,0.2
호림동,2007,1,2,16,0.005,29,0.028,0.022,0.7
현풍면,2007,1,2,16,0.005,12,0.034,0.014,0.9
수창동,2007,1,2,17,0.009,68,0.016,0.031,1.3
지산동,2007,1,2,17,0.009,46,0.013,0.028,0.4
서호동,2007,1,2,17,0.031,34,0.012,0.023,0.8
이현동,2007,1,2,17,0.001,1,0.017,0.032,0.4
대명동,2007,1,2,17,0.009,76,0.017,0.031,0.8
노원동,2007,1,2,17,0.006,70,0.016,0.038,1.4
신암동,2007,1,2,17,0.009,50,0.019,0.027,0.4
태전동,2007,1,2,17,0.004,24,0.02,0.02,0.6
만촌동,2007,1,2,17,0.016,42,0.011,0.043,0.3
호림동,2007,1,2,17,0.008,40,0.018,0.033,0.7
현풍면,2007,1,2,17,0.005,20,0.031,0.015,0.8
수창동,2007,1,2,18,0.009,68,0.008,0.042,1.8
지산동,2007,1,2,18,0.006,39,0.009,0.028,0.4
